Number;Property;Title;Value;Format;State;Id;
456;7702155262-PersonaDirectionDK;Справочник персоналий: Департамент культуры города Москвы;https://data.mos.ru/apiproxy/opendata/7702155262-spravochnik-personaliy-departament-kultury-goroda-moskvy/meta.csv;csv;Активный;2026;
457;-agenciesprovidingservices;Перечень ведомств, предоставляющих услуги через Центры госуслуг;https://data.mos.ru/apiproxy/opendata/-perechen-vedomstv-predostavlyayushchih-uslugi-cherez-tsentry-gosuslug/meta.csv;csv;Активный;2000;
458;7701236617-ReceptionPointsPlasticDZhKHiB;(Архив) Пункты приема пластика Департамента жилищно-коммунального хозяйства и благоустройства города Москвы;https://data.mos.ru/apiproxy/opendata/7701236617-punkty-priema-plastika-departamenta-jilishchno-kommunalnogo-hozyaystva-i-blagoustroystva-goroda-moskvy/meta.csv;csv;Архивный;2029;
459;7707089084-LicenseOrganisations;Перечень организаций, имеющих лицензию на медицинскую деятельность с правом выдачи справок для получения водительских удостоверений, ношение оружия и других;https://data.mos.ru/apiproxy/opendata/7707089084-perechen-organizatsiy-imeyushchih-litsenziyu-na-vydachu-spravok-dlya-polucheniya-voditelskih-udostovereniy-noshenie-orujiya-i-drugie/meta.csv;csv;Активный;1999;
460;7710881420-ClothingSewing;(Архив) Ремонт и пошив швейных, меховых и кожаных изделий, головных уборов и изделий текстильной галантереи, ремонт, пошив и вязание трикотажных изделий;https://data.mos.ru/apiproxy/opendata/7710881420-remont-i-poshiv-shveynyh-mehovyh-i-kojanyh-izdeliy-golovnyh-uborov-i-izdeliy-tekstilnoy-galanterei-remont-poshiv-i-vyazanie-trikotajnyh-izdeliy/meta.csv;csv;Архивный;1776;
461;-PublicServicesRegister;Реестр государственных услуг, предоставляемых в Центрах госуслуг;https://data.mos.ru/apiproxy/opendata/-reestr-gosudarstvennyh-uslug-predostavlyaemyh-v-tsentrah-gosuslug/meta.csv;csv;Активный;1998;
462;7704253064-PersonaDirectionDTiSZN;Справочник персоналий: Департамент труда и социальной защиты населения города Москвы;https://data.mos.ru/apiproxy/opendata/7704253064-spravochnik-personaliy-departament-truda-i-sotsialnoy-zashchity-naseleniya-goroda-moskvy/meta.csv;csv;Активный;1946;
463;7706188935-PersonaDirectionMosGIK;Справочник персоналий: Государственная инспекция города Москвы по качеству сельскохозяйственной продукции, сырья и продовольствия;https://data.mos.ru/apiproxy/opendata/7706188935-spravochnik-personaliy-gosudarstvennaya-inspektsiya-goroda-moskvy-po-kachestvu-selskohozyaystvennoy-produktsii-syrya-i-prodovolstviya/meta.csv;csv;Активный;1945;
464;7701679961-ScheduleGIN;График приема граждан: Государственная инспекция по контролю за использованием объектов недвижимости города Москвы;https://data.mos.ru/apiproxy/opendata/7701679961-grafik-priema-grajdan-gosudarstvennaya-inspektsiya-po-kontrolyu-za-ispolzovaniem-obektov-nedvijimosti-goroda-moskvy/meta.csv;csv;Активный;1929;
465;7702051094-ManagingCompanyIndex;(Архив) Количественные показатели по управляющим организациям;https://data.mos.ru/apiproxy/opendata/7702051094-kolichestvennye-pokazateli-po-upravlyayushchim-organizatsiyam/meta.csv;csv;Архивный;1987;
466;7701236617-ReceivingPointsGlassDZhKHiB;(Архив) Пункты приема стекла Департамента жилищно-коммунального хозяйства и благоустройства города Москвы;https://data.mos.ru/apiproxy/opendata/7701236617-punkty-priema-stekla-departamenta-jilishchno-kommunalnogo-hozyaystva-i-blagoustroystva-goroda-moskvy/meta.csv;csv;Архивный;2030;
467;7719028495-599EducationAvailability;Доступность дошкольного образования для детей в возрасте от трех до семи лет (Указ Президента Российской Федерации от 7 мая 2012 года № 599 «О мерах по реализации государственной политики в области образования и науки»);https://data.mos.ru/apiproxy/opendata/7719028495-dostupnost-doshkolnogo-obrazovaniya-dlya-detey-v-vozraste-ot-treh-do-semi-let/meta.csv;csv;Активный;1954;
468;7704111479-ZAGSRegistrations;(Архив) Динамика регистрации актов гражданского состояния;https://data.mos.ru/apiproxy/opendata/7704111479-dinamika-registratsii-aktov-grajdanskogo-sostoyaniya/meta.csv;csv;Архивный;2007;
469;7719028495-599ChildrenProportion;Доля детей в возрасте 5 - 18 лет, обучающихся по дополнительным образовательным программам, в общей численности детей этого возраста (Указ Президента Российской Федерации от 7 мая 2012 года № 599 «О мерах по реализации государственной политики в области образования и науки»);https://data.mos.ru/apiproxy/opendata/7719028495-dolya-detey-v-vozraste-5-18-let-obuchayushchihsya-po-dopolnitelnym-obrazovatelnym-programmam/meta.csv;csv;Активный;1951;
470;7702051094-ManagingCompanyOpenData;Открытые данные по работе управляющих организаций;https://data.mos.ru/apiproxy/opendata/7702051094-otkrytye-dannye-po-rabote-upravlyayushchih-organizatsiy/meta.csv;csv;Активный;1983;
471;7710881420-ShopsAlcoholicBeverages;(Архив) Магазины «Алкогольные напитки»;https://data.mos.ru/apiproxy/opendata/7710881420-magaziny-alkogolnye-napitki/meta.csv;csv;Архивный;1854;
472;7704776811-DislokatsiyamestrazmescheniyamediafasadovnaterritoriigorodaMoskvy;Дислокация мест размещения медиафасадов на территории города Москвы;https://data.mos.ru/apiproxy/opendata/7704776811-dislokatsiya-mest-razmeshcheniya-mediafasadov-na-territorii-goroda-moskvy/meta.csv;csv;Активный;60783;
473;7704776811-Trebovaniyaxoderzhaniyuitehnicheskomuobsluzhivaniyuvneshnegovidareklamnyhkonstruktsiy;Требования к содержанию и техническому обслуживанию внешнего вида рекламных конструкций;https://data.mos.ru/apiproxy/opendata/7704776811-trebovaniya-k-soderjaniyu-i-tehnicheskomu-obslujivaniyu-vneshnego-vida-reklamnyh-konstruktsiy/meta.csv;csv;Активный;60785;
474;7704253064-599EmployedProportion;Доля занятого населения в возрасте от 25 до 65 лет, прошедшего повышение квалификации и (или) профессиональную подготовку, от общей численности занятого в области экономики населения этой возрастной группы (Указ Президента Российской Федерации от 7 мая 2012 года № 599 «О мерах по реализации государственной политики в области образования и науки»);https://data.mos.ru/apiproxy/opendata/7704253064-dolya-zanyatogo-naseleniya-v-vozraste-ot-25-do-65-let-proshedshego-povyshenie-kvalifikatsii/meta.csv;csv;Активный;1952;
475;7710881420-SHOP;(Архив) Магазины-салоны;https://data.mos.ru/apiproxy/opendata/7710881420-magaziny-salony/meta.csv;csv;Архивный;1842;
476;7710881420-Supermarkets;(Архив) Супермаркеты;https://data.mos.ru/apiproxy/opendata/7710881420-supermarkety/meta.csv;csv;Архивный;1845;
477;7710878000-votingresults;(Архив) Результаты голосования «Станции «Войковские»: нужны ли новые названия?»;https://data.mos.ru/apiproxy/opendata/7710878000-rezultaty-golosovaniya-na-proekte-aktivniy-grajdanin/meta.csv;csv;Архивный;2002;
478;7710881420-Goodsforfull;(Архив) Товары для полных;https://data.mos.ru/apiproxy/opendata/7710881420-tovary-dlya-polnyh/meta.csv;csv;Архивный;1848;
479;7710881420-Productsforchildren;(Архив) Товары для детей;https://data.mos.ru/apiproxy/opendata/7710881420-tovary-dlya-detey/meta.csv;csv;Архивный;1847;
480;7704111479-PersonaDirectionZAGS;Справочник персоналий: Управление записи актов гражданского состояния города Москвы;https://data.mos.ru/apiproxy/opendata/7704111479-spravochnik-personaliy-upravlenie-zapisi-aktov-grajdanskogo-sostoyaniya-goroda-moskvy/meta.csv;csv;Активный;1992;
481;7710152113-ScheduleFindep;График приема граждан: Департамент финансов города Москвы;https://data.mos.ru/apiproxy/opendata/7710152113-grafik-priema-grajdan-departament-finansov-goroda-moskvy/meta.csv;csv;Активный;1985;
482;7702051094-ScheduleGZI;График приема граждан: Государственная жилищная инспекция города Москвы;https://data.mos.ru/apiproxy/opendata/7702051094-grafik-priema-grajdan-gosudarstvennaya-jilishchnaya-inspektsiya-goroda-moskvy/meta.csv;csv;Активный;1937;
483;7710881420-RentalServices;(Архив) Услуги проката;https://data.mos.ru/apiproxy/opendata/7710881420-uslugi-prokata/meta.csv;csv;Архивный;1777;
